tweet_id,text,is_relevant,mode,complaint_type,information_failure_type,mentions_information_failure,mentions_physical_service_failure,routes,stop_ids,stop_names,areas,landmarks,severity,spatial_confidence,classification_confidence,short_summary,evidence_phrase,extracted_locations_json
d24c5250c9ec2a95797ea734391349cc,"Solo 1 UN romano su 10 usa i mezzi pubblici..chissà perché

Quoted Tweet:
@InfoAtac perché il 791 salta continuamente le corse? Sto aspettando a Bel Respiro e l'autobus che doveva arrivare ovviamente non è monitorato. Ovviamente non è passato. 
È una delle linee più frequentate del quadrante!! È dato sapere quando passerà un autobus?",True,bus,ghost_bus,telemetry_blackout,True,True,791,,Bel Respiro,,,4,high,0.78,Linea 791 salta continuamente: l’autobus non arriva e non risulta monitorato mentre l’utente attende a Bel Respiro.,Sto aspettando a Bel Respiro e l'autobus che doveva arrivare ovviamente non è monitorato. Ovviamente non è passato.,"[{""name"": ""Bel Respiro"", ""type"": ""stop_name"", ""confidence"": 0.9}]"
55cf1cc27351372f36e68fee3b433634,"L'OCSE per la #CrisiEnergetica raccomanda ai suoi 38 Paesi, tra le priorità assolute, il potenziamento dei mezzi pubblici

#Roma risponde così

Quoted Tweet:
@InfoAtac scusate ma la linea 80 viene ancora esercitata come servizio pubblico? Non passa da non so quanto, ci sono millemila persone alla fermata e la vettura a capolinea aveva partenza 1506. Che dobbiamo fare? Ciao e grazie",True,bus,ghost_bus,terminus_or_out_of_service_confusion,True,True,80,,,,,5,none,0.46,"Passeggeri riferisce che la linea 80 risulta esercitata ma non passa, con folla alla fermata e vettura risultata/descritta a capolinea con partenza alle 15:06.","""la linea 80 viene ancora esercitata"" ... ""non passa"" ... ""vettura a capolinea aveva partenza 1506""",[]
e5cb063d8369e6fe26b5d87888ec8d41,"@InfoAtac
 siamo in attesa del 60 a piazza Venezia da 30 min!!!! Sono le 19.02 e non si vede un bus fuorché un bilico in sosta e in chiacchiere!@MercurioPsi",True,bus,delay,none,False,True,60,,,piazza Venezia,piazza Venezia,3,medium,0.68,Attesa prolungata per il bus 60 a piazza Venezia senza arrivo da circa 30 minuti.,“siamo in attesa del 60 a piazza Venezia da 30 min!!!! … e non si vede un bus”,"[{""name"": ""piazza Venezia"", ""type"": ""landmark"", ""confidence"": 0.9}]"
3b213e74db3d1d42136a60c0a71e4a33,La #CuraDelFerro a #Roma,False,unknown,not_relevant,none,False,False,,,,,,1,none,0.1,Tweet politico/di contesto senza lamentela specifica sul servizio o dati di trasporto.,La #CuraDelFerro a #Roma,[]
85a9aedfb0df7066b641da3288ffe233,"#CodiceEtico #ATAC #Roma

Quoted Tweet:
@InfoAtac Buonasera, ho chiesto regolare fermata a Regina Margherita/Galeno e l'autista non si è fermato e ha tirato dritto!!!! Linea 88 direzione Verano, vettura 872. Cosa rispondete?",True,bus,other,none,False,True,88,,,,,4,none,0.62,Autista non si è fermato alla fermata richiesta su Linea 88 direzione Verano (vettura 872).,"ho chiesto regolare fermata a Regina Margherita/Galeno e l'autista non si è fermato e ha tirato dritto!!!! Linea 88 direzione Verano, vettura 872","[{""name"": ""Regina Margherita/Galeno"", ""type"": ""street"", ""confidence"": 0.85}]"
09ea7e58d81ae8f16623ffedacc7768d,"@InfoAtac
 
@romamobilita
 c’è qualcuno che vigila sul rispetto di quei divieti di fumare che avete affisso sulle banchine di attesa delle stazioni della metropolitana di Roma?
Penso di no, perché molti continuano a fumare, come adesso nella stazione metro Marconi.",True,metro,general_atac_complaint,unclear,True,False,,,,,,1,none,0.35,Segnalazione generica sul mancato controllo del divieto di fumare nelle banchine della stazione metro Marconi.,come adesso nella stazione metro Marconi,"[{""name"": ""stazione metro Marconi"", ""type"": ""station"", ""confidence"": 0.9}]"
a97c777949a880b73d7754e60430d4d8,"..e ZERO risposte da #ATAC 
@spitella
 
@MaurizioSgroi

Quoted Tweet:
@InfoAtac 14 che non si ferma a porta maggiore direzione Togliatti come da indicazioni Atac è normale secondo voi? Gente che si è messa a correre per poterlo prendere alla fermata successiva. Cose da pazzi. Busso all’autista e mi dice che non c’è la fermata là",True,bus,wrong_eta,identifier_or_route_mismatch,True,True,,,,Porta Maggiore|Togliatti,,3,medium,0.62,Indicato dall’informazione Atac/InfoAtac ma il bus non si ferma nella fermata dove il passeggero si è presentato; autista dice che non c’è la fermata lì.,“InfoAtac 14 che non si ferma a porta maggiore direzione Togliatti… Busso all’autista e mi dice che non c’è la fermata là”,"[{""name"": ""Porta Maggiore"", ""type"": ""station"", ""confidence"": 0.8}, {""name"": ""Togliatti"", ""type"": ""neighborhood"", ""confidence"": 0.4}]"
929b5291a7f418d37739128640aa4645,"Continuano numerose le segnalazioni di mezzi #ATAC in servizio sulle app, ma #FuoriServizio nella realtà

Quand'è che qualcuno inizierà a indagare, spiegare, risolvere?


@CorteContiPress
 #Roma 
@ART_Trasporti
 
@antitrust_it

Quoted Tweet:
@infoatac 2840 passa fuori servizio ... Perché è segnalato?",True,bus,out_of_service,none,False,True,,,,Roma,,4,low,0.6,"Le app segnalano mezzi #ATAC in servizio, ma nella realtà risulterebbero fuori servizio.","“Continuano numerose le segnalazioni di mezzi #ATAC in servizio sulle app, ma #FuoriServizio nella realtà” e “2840 passa fuori servizio ... Perché è segnalato?”",[]
65c14ac717243daab81a3a3f70a3449b,"#MetroA n.18 MA.375 ora, display esterno riporta, e annunciatore vocale interno ripete:

""CORSA LIMITATA a #Cipro""

continua da tempo questo disservizio incomprensibile, già segnalato numerose volte 
@spitella
 
@antitrust_it
 
@MaurizioSgroi
 
@InfoAtac",True,metro,other,unclear,True,True,,,,Cipro,,5,medium,0.35,"Metro A con limitazione di corsa verso Cipro indicata da display e annunci, disservizio prolungato e incomprensibile.","""CORSA LIMITATA a #Cipro"" ... continua da tempo questo disservizio incomprensibile","[{""name"": ""Cipro"", ""type"": ""neighborhood"", ""confidence"": 0.7}]"
26bd4620e2e6ddeeede70a3c34f74f9a,"""Interceptor - Il guerriero della strada"" (1981)  #MadMax",False,not_relevant,not_relevant,none,False,False,,,,,,1,none,0.95,Tweet non correlato al trasporto pubblico (riferimento culturale a Mad Max).,"""Interceptor - Il guerriero della strada"" (1981)  #MadMax",[]
144062de31b04d72afc8f5994c5a65a5,#Roma - lavori Togliatti Prenestina,True,mixed,other,unclear,True,False,,,,,,2,none,0.35,Tweet generico che segnala lavori in zona Togliatti/Prenestina senza dettagliare un disservizio o un problema informativo.,#Roma - lavori Togliatti Prenestina,"[{""name"": ""Togliatti Prenestina"", ""type"": ""street"", ""confidence"": 0.6}]"
70717607cbb458d98cf77b877ce3add1,"AUDIO  #MetroA 

""CORSA LIMITATA a #Cipro""


@InfoAtac
 
@spitella",True,metro,other,unclear,True,False,,,,,,2,none,0.35,"Segnalata “corsa limitata” della Metro A verso Cipro, probabilmente causando confusione su copertura del servizio.",“CORSA LIMITATA a #Cipro” #MetroA,"[{""name"": ""Cipro"", ""type"": ""stop_name"", ""confidence"": 0.7}, {""name"": ""Metro A"", ""type"": ""station"", ""confidence"": 0.4}]"
92ef7665d6ef2b73772bf8ff6c9300a9,"Area pubblica destinata a verde, concessa dal Comune a PRIVATI per farne parcheggio 

STOP  dei Giudici: atto ILLEGITTIMO

Quoted Tweet:
Il Comune di Roma ha concesso un terreno senza poterlo fare: stop dei giudici al parcheggio da 300 posti 
https://
ift.tt/SnKs6U1",False,not_relevant,not_relevant,none,False,False,,,,,,1,none,0.95,"Tweet su decisioni del Comune e parcheggio (contenzioso/giudici), non su trasporto pubblico o informazioni ATAC.","""Area pubblica destinata a verde... parcheggio"" / ""STOP dei giudici"" / ""parcheggio da 300 posti""",[]
4a71b33273f1c81b5b298159a615fcdb,"Crisi Energetica: l'OCSE mette tra le priorità assolute il potenziamento dei mezzi pubblici. #Roma risponde così

Quoted Tweet:
#RomaNordOvest #atac far passare la #metroA ogni 5min in ora di punta significa poi riversare centinaia di persone sulle 3 fermate delle micragnose linee di superficie che proseguono oltre. E che passano  oltretutto ogni 20min #vergogna",True,mixed,general_atac_complaint,unclear,True,False,,,,RomaNordOvest,,2,medium,0.35,"Critica alla gestione dell’offerta (frequenza metro e conseguenze sulle linee di superficie), con riferimento a #RomaNordOvest e #atac.","""#RomaNordOvest #atac far passare la #metroA ogni 5min... riversare centinaia di persone sulle 3 fermate delle micragnose linee di superficie""","[{""name"": ""Roma Nord Ovest"", ""type"": ""neighborhood"", ""confidence"": 0.7}]"
a148563e6adab637998258a2fadb68a9,"Anche oggi la stampa italiana si distingue per la convergenza delle informazioni 

""Benzina verso i 3 €/litro""

""Crollo del petrolio""

..così..",False,not_relevant,not_relevant,none,False,False,,,,,,1,none,0.9,"Commento generico sulla stampa e sul prezzo del carburante, non su informazioni o servizio di trasporto pubblico.","Anche oggi la stampa italiana si distingue per la convergenza delle informazioni ""Benzina verso i 3 €/litro"" ""Crollo del petrolio""",[]
8532a3ddb345b74e9f6dc78d638840d6,"L'intera linea #tram 8 NON È monitorata via GPS/AVM e quindi non compare sulle app #Moovit 
@infoatac
 
@spitella
 #MaaS #ATAC #Roma",True,tram,missing_realtime_data,telemetry_blackout,True,False,8,,,,,3,none,0.78,La linea tram 8 non risulta monitorata via GPS/AVM e quindi non compare sulle app.,L'intera linea #tram 8 NON È monitorata via GPS/AVM e quindi non compare sulle app #Moovit,"[{""name"": ""tram 8"", ""type"": ""stop_name"", ""confidence"": 0.55}, {""name"": ""Moovit"", ""type"": ""other"", ""confidence"": 0.35}, {""name"": ""infoatac"", ""type"": ""other"", ""confidence"": 0.35}, {""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.3}]"
3524cf5b7577b3167d5fb8997af9a8a3,"Succedeva anche con gli scioperi dei benzinai

Se tutti quanti vanno a fare il pieno, si mette in crisi la rete di distribuzione, ma è un problema logistico momentaneo

Quoted Tweet:
Roma. Via Tuscolana. 2 su 2 Eni vuoti. 

Ansia.",False,not_relevant,not_relevant,none,False,False,,,,,,1,none,0.35,Tweet citato fa riferimento a un problema generico/contesto (scioperi dei benzinai e discussione logistica) più che a un disservizio ATAC con bus/metro/tram specifici.,"""Succedeva anche con gli scioperi dei benzinai"" / ""Roma. Via Tuscolana. 2 su 2 Eni vuoti.""","[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.2}]"
2eccf374948ccdbcac7f59f669020fb9,"""La stazione Cipro #MetroA è stata profondamente rinnovata
Sono stati canalizzati alcuni punti di infiltrazione, lato binari e in banchina"" cit. #ATAC 

@CorteContiPress
 #Roma

Quoted Tweet:
Pioggia perpetua alla stazione CIPRO banchina direzione Anagnina, infiltrazioni anche quando non piove, rifatta per il Giubileo",True,metro,other,none,False,False,,,Cipro,,,2,medium,0.4,"Rinnovo lavori/infiltrazioni alla stazione Cipro (citazione su interventi di manutenzione), senza chiara segnalazione passeggeri su disservizio o dati realtime.","""Pioggia perpetua alla stazione CIPRO banchina"" ""infiltrazioni"" ""rifatta per il Giubileo""","[{""name"": ""Stazione Cipro"", ""type"": ""station"", ""confidence"": 0.8}, {""name"": ""Cipro"", ""type"": ""stop_name"", ""confidence"": 0.7}]"
8ddae30dba6c9f6818d296d7bad329ee,"#MetroC non arriverà al 70% dell'obiettivo 2026

Quoted Tweet:
#Roma #atac stazione #metroc San Giovanni, 18:4& metro in arrivo in 2 minuti, arrivo effettivo 19:10, vagone senza aria condizionata, @gualtierieurope saremmo stanchi di essere trattati come il bestiame. Grazie a Dio 3 su 5 sono in smart.",True,metro,delay,unclear,True,True,metro C,,Stazione San Giovanni,,San Giovanni,4,medium,0.66,Il passeggero segnala discrepanza tra arrivo previsto e arrivo effettivo della Metro C a San Giovanni e problemi di comfort (vagone senza aria condizionata).,"""metroc San Giovanni, 18:4& metro in arrivo in 2 minuti, arrivo effettivo 19:10""","[{""name"": ""Stazione San Giovanni"", ""type"": ""station"", ""confidence"": 0.8}, {""name"": ""San Giovanni"", ""type"": ""landmark"", ""confidence"": 0.6}]"
10baad8639528aae092e28ebfc6b3890,"Lavori #Acea, modifiche alle linee #tram 2, 3L e 19L per cinque 5 settimane

#CuraDelFerro #Roma",True,tram,service_suspension,none,False,True,tram 2|tram 3L|tram 19L,,,,,4,none,0.7,"Lavori ACEA con modifiche/sospensioni delle linee tram 2, 3L e 19L per cinque settimane.","“Lavori #Acea, modifiche alle linee #tram 2, 3L e 19L per cinque 5 settimane”","[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.35}, {""name"": ""tram 2"", ""type"": ""other"", ""confidence"": 0.6}, {""name"": ""tram 3L"", ""type"": ""other"", ""confidence"": 0.6}, {""name"": ""tram 19L"", ""type"": ""other"", ""confidence"": 0.6}]"
ad606800a875ebdff08daf07e40ff632,"L'anno SOTTO-ZERO della mobilità a #Roma

Quoted Tweet:
A causa della pessima qualità del servizio metro A e B e dei tempi di attesa enormi i romani, si trovano a dover soccombere all'enorme numero di turisti che si servono continuamente dei mezzi pubblici. Grazie ad #atac e @gualtierieurope",True,metro,delay,unclear,True,True,metro A|metro B,,,,,4,none,0.35,Critica alla qualità del servizio della Metro A e B con tempi di attesa enormi.,A causa della pessima qualità del servizio metro A e B e dei tempi di attesa enormi,"[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.25}]"
e23af75dcb5c607a7fed8608dca88bef,"@InfoAtac2
 
@InfoAtac
 perché la metro A da Vittorio Emanuele a Termini si muove a passo d'uomo?",True,metro,delay,none,False,True,metro A,,,Vittorio Emanuele|Termini,,3,medium,0.72,Richiesta di chiarimento per metro A molto lenta nel tratto Vittorio Emanuele–Termini.,perché la metro A da Vittorio Emanuele a Termini si muove a passo d'uomo?,"[{""name"": ""Vittorio Emanuele"", ""type"": ""other"", ""confidence"": 0.6}, {""name"": ""Termini"", ""type"": ""station"", ""confidence"": 0.8}]"
a0fd98bbdc9e65336cfabd28c4fcaee5,"ANCORA 
@spitella

Quoted Tweet:
@InfoAtac sento l’altoparlante in metro che dice che la corsa è limitata a Lepanto, che succede? È temporaneo o sarà tutto il giorno? Grazie",True,metro,service_suspension,unclear,True,True,,,,Lepanto,Lepanto,3,medium,0.55,In metro un annuncio dice che la corsa è limitata a Lepanto; passeggero chiede se sia temporaneo o per tutta la giornata.,"“l’altoparlante in metro che dice che la corsa è limitata a Lepanto, che succede? È temporaneo o sarà tutto il giorno?”","[{""name"": ""Lepanto"", ""type"": ""station"", ""confidence"": 0.85}]"
b57b39728afcd87e5af8d27a0a891e85,"Come #Roma ha accolto la raccomandazione dell'OCSE di potenziare il trasporto pubblico per la crisi energetica

Quoted Tweet:
@InfoAtac ma la metro a Flaminio direzione Battistini? È da 20 min che aspettiamo.",True,metro,delay,unclear,True,True,,,,Flaminio|Battistini,,3,medium,0.6,Attesa prolungata per la metro verso Battistini alla stazione Flaminio.,È da 20 min che aspettiamo.,"[{""name"": ""Flaminio"", ""type"": ""station"", ""confidence"": 0.9}, {""name"": ""Battistini"", ""type"": ""station"", ""confidence"": 0.85}]"
ec840c26e81bef32c7856baea7dd52b1,"Come già detto più volte, il 2026 sarà l'anno SOTTO-ZERO per la mobilità a #Roma

#MetroA INTERROTTA da Battistini a Termini per una mezz'ora, poi di nuovo RALLENTATA",True,metro,delay,none,False,True,Metro A,,Battistini|Termini,,,5,high,0.78,"Interruzione e rallentamenti sulla Metro A tra Battistini e Termini con fermata di circa mezz’ora, poi ripresa ma con ritardi.","""INTERROTTA da Battistini a Termini per una mezz'ora, poi di nuovo RALLENTATA""","[{""name"": ""Battistini"", ""type"": ""stop_name"", ""confidence"": 0.95}, {""name"": ""Termini"", ""type"": ""station"", ""confidence"": 0.9}]"
f3b72a285a809af4e588eeb37b0bf13c,"#MetroA RALLENTATA dalle ore 19 per inconveniente tecnico

Segnalate lunghe attese 

 #ATAC #Roma",True,metro,delay,none,False,True,Metro A,,,,,3,none,0.78,Linea Metro A rallentata per inconveniente tecnico con lunghe attese.,#MetroA RALLENTATA dalle ore 19 per inconveniente tecnico Segnalate lunghe attese,"[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.2}]"
7ed3f236e666108b235e585f60e3d8e3,#CuraDelFerro #Roma no-stop,True,unknown,other,unclear,True,False,,,,,,3,none,0.22,"Hashtag generico che indica un problema 'no-stop' a Roma, senza dettagli su mezzi, fermate o tipo di guasto/ritardo.",#CuraDelFerro #Roma no-stop,[]
9a9a504fe38004ecfe4b2429cf650004,Buona Pasqua,False,not_relevant,not_relevant,none,False,False,,,,,,1,none,0.9,Augurio di Buona Pasqua senza riferimenti a servizi di trasporto o informazioni ATAC.,"""Buona Pasqua""",[]
e64f9692706c0c03ed54921a89626a81,anche oggi andato in scena il FALLIMENTO dei #tram come futuro per la mobilità a #Roma,True,tram,general_atac_complaint,unclear,True,False,,,,Roma,,2,low,0.25,Critica generale al tram come futuro per la mobilità a Roma; non descrive un guasto o un problema di informazione specifico.,"""il FALLIMENTO dei #tram come futuro per la mobilità a #Roma""","[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.35}]"
1da32c5c0d0938a7c9dd1cf57e26a315,"2h interruzione #MetroC 

""manco a Pasqua"" cit.

perfino le Metro a #Roma sono un FALLIMENTO",True,metro,general_atac_complaint,unclear,True,True,,,,Roma,,5,low,0.42,L'utente critica in modo generalizzato le linee Metro (cita MetroC) e segnala un'interruzione della metropolitana.,2h interruzione #MetroC ... perfino le Metro a #Roma sono un FALLIMENTO,"[{""name"": ""#MetroC"", ""type"": ""station"", ""confidence"": 0.6}, {""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.3}]"
26d5156e433eb56d12f9cd3474a31ae4,"il ""fisiologico 5%"" cit.

Quoted Tweet:
Linea 105 dir. Termini Tap&Go fuori servizio (spenti) così come la vidimatrice e il display info. Ponte Casilino. @InfoAtac",True,bus,out_of_service,physical_disconnect_ghost,True,True,105,,,Ponte Casilino,,4,medium,0.68,Linea 105 verso Termini con sistema fuori servizio (dispositivi spenti) e problemi a vidimatrice/display info presso Ponte Casilino.,Linea 105 dir. Termini Tap&Go fuori servizio (spenti) così come la vidimatrice e il display info. Ponte Casilino.,"[{""name"": ""Ponte Casilino"", ""type"": ""street"", ""confidence"": 0.6}, {""name"": ""Linea 105"", ""type"": ""other"", ""confidence"": 0.55}, {""name"": ""Termini"", ""type"": ""station"", ""confidence"": 0.4}]"
4478101c33c2251cbaae1be59688f88d,"? 
@corriereroma
 
@rep_roma
 
@ilmessaggeroit
 
@tempoweb
 
@romatoday
 
@leggoit
 
@ilfoglio_it
 
@ilgiornale
 
@LaStampa
 
@fanpage
 
@direpuntoit

Quoted Tweet:
@InfoAtac buongiorno è successo qualcosa nella tratta linea c da Centocelle a san Giovanni che è stata chiusa?
Auguri 
Grazie",True,mixed,service_suspension,terminus_or_out_of_service_confusion,True,True,linea c,,,Centocelle|San Giovanni,,5,medium,0.55,Chiusa tratta della linea C tra Centocelle e San Giovanni: richiesta di chiarimenti su cosa sia successo.,"""è successo qualcosa nella tratta linea c da Centocelle a san Giovanni che è stata chiusa?""","[{""name"": ""Centocelle"", ""type"": ""neighborhood"", ""confidence"": 0.85}, {""name"": ""San Giovanni"", ""type"": ""neighborhood"", ""confidence"": 0.85}, {""name"": ""linea c"", ""type"": ""other"", ""confidence"": 0.6}]"
b1f6e58ec79329ea6453a43840e8cef6,"che vuoi che succeda?
9 romani su 10 NON USANO i mezzi pubblici, chissà perché

Quoted Tweet:
Metro A Barberini, cosa succede?
#atac #Roma",True,metro,other,unclear,True,False,Metro A,,Barberini,,,2,medium,0.35,Richiesta/critica generica su cosa stia succedendo alla Metro A presso Barberini.,"""Metro A Barberini, cosa succede?""","[{""name"": ""Barberini"", ""type"": ""station"", ""confidence"": 0.8}, {""name"": ""Metro A"", ""type"": ""other"", ""confidence"": 0.6}]"
a893fdcf218cdc51bc190a3e06577c6d,"Sul sito #ATAC NON c'è scritto NULLA a riguardo, solo ""rallentata""

#MetroC FALLIRÀ l'obiettivo 2026, arrivando sotto il 70%

Quoted Tweet:
@InfoAtac Metro C non funziona tra Grotta Celoni e Pantano",True,metro,out_of_service,terminus_or_out_of_service_confusion,True,True,,,,,,3,none,0.62,"Segnalata mancata operatività della Metro C tra Grotta Celoni e Pantano, con info non chiare su sito InfoATAC/ATAC.","“Metro C non funziona tra Grotta Celoni e Pantano” e “Sul sito #ATAC NON c'è scritto NULLA a riguardo, solo 'rallentata'”","[{""name"": ""Grotta Celoni"", ""type"": ""station"", ""confidence"": 0.8}, {""name"": ""Pantano"", ""type"": ""station"", ""confidence"": 0.8}]"
6b6097bbbabd0d381c769e03d7bfcb59,"Eppure dal comune di Roma continuano ad elogiare le performance di #atac.

Quoted Tweet:
A #Roma, dopo avere speso 12 miliardi di euro pubblici in 15 anni, la situazione del trasporto pubblico locale rimane molto difficile.
#Atac, l'azienda pubblica del Comune di Roma, a cui è stato assegnato il servizio senza gara, vede oltre 1300 persone al giorno assenti dal",True,unknown,general_atac_complaint,none,False,False,,,,Roma,,2,low,0.55,"Tweet di critica generale ad ATAC/trasporto pubblico, senza dettagliare un problema di servizio o un guasto informativo specifico.",“la situazione del trasporto pubblico locale rimane molto difficile” e “continuano ad elogiare le performance di #atac”,"[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.6}]"
4d9debdf72da9097e65ff4ef2a8c85b1,"""Puoi ingannare tutti per un po', o qualcuno per sempre, ma non puoi ingannare tutti per sempre"" (Lincoln)

Quoted Tweet:
Roma accoglie i turisti con l'incapacità di dare servizio. Termini linea A direzione Battistini ora: @gualtierieurope dica al fido @eugenio_patane di andare a casa è stata capace.
@TUTraP_APS @MercurioPsi @Antincivili @ErMejoSindaco @InfoAtac2 @ART_Trasporti @CorteContiPress",True,mixed,general_atac_complaint,none,False,True,,,,Roma|Termini linea A,Termini,4,medium,0.45,"Attacco generale all'incapacità di garantire servizio, con riferimento alla linea A direzione Battistini e alla stazione Termini.","""incapacità di dare servizio""; ""Termini linea A direzione Battistini ora""","[{""name"": ""Termini"", ""type"": ""station"", ""confidence"": 0.85}, {""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.3}]"
a7db7e11f1468ee8355029cd661c5e6c,"@InfoAtac
 metro B regolare o rallentata? Un incubo!!! 15 minuti di attesa.....mi fate perdere tutte le coincidenze!!! Perché non dite che avete problemi?",True,metro,delay,unclear,True,True,,,,,,5,none,0.55,Richiesta di chiarimento su stato Metro B (regolare o rallentata) con 15 minuti di attesa e mancata informazione sui problemi.,"""metro B regolare o rallentata? ... 15 minuti di attesa""","[{""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.1}]"
60108baee465bba30a970231ef7aec19,"#atac  #metroc le persone di due convogli in uno, avete idea di quanto sia pericoloso? Che ne pensa sindaco 
@gualtierieurope
 ?

Quoted Tweet:
#atac #metroc appena comunicato che la corsa si fermerà a Giardinetti, @gualtierieurope che avemo deciso?",True,metro,other,terminus_or_out_of_service_confusion,True,False,,,,Giardinetti,,4,medium,0.35,Rimprovero per l’informazione/annuncio sulla sospensione/interruzione della corsa fino a Giardinetti sulla metro.,"""appena comunicato che la corsa si fermerà a Giardinetti""","[{""name"": ""Giardinetti"", ""type"": ""other"", ""confidence"": 0.55}]"
bea34cfb01c29407637d1f422ee2291f,"La #CuraDelFerro prosegue nei prox gg, al Celio (interruzioni su linee 3 e 8) e ancora potature (linee 5 e 14)

I #tram sono un clamoroso FALLIMENTO",True,tram,out_of_service,none,False,True,,,,Celio,,5,medium,0.55,"Critica generale verso i tram, con indicazione di interruzioni su linee 3 e 8 e potature che coinvolgono linee 5 e 14 nella zona del Celio.",al Celio (interruzioni su linee 3 e 8) e ancora potature (linee 5 e 14) ... I #tram sono un clamoroso FALLIMENTO,"[{""name"": ""Celio"", ""type"": ""neighborhood"", ""confidence"": 0.8}, {""name"": ""linee 3"", ""type"": ""other"", ""confidence"": 0.4}, {""name"": ""linee 8"", ""type"": ""other"", ""confidence"": 0.4}, {""name"": ""linee 5"", ""type"": ""other"", ""confidence"": 0.4}, {""name"": ""linee 14"", ""type"": ""other"", ""confidence"": 0.4}]"
0e33fd50d965512e16f30445c9e55532,"""servizio regolare""..

Quoted Tweet:
@InfoAtac metro B regolare o rallentata? Un incubo!!! 15 minuti di attesa.....mi fate perdere tutte le coincidenze!!! Perché non dite che avete problemi?",True,metro,delay,unclear,True,True,metro B,,,,,4,none,0.45,Nel tweet si lamenta che la metro B non è regolare e causa 15 minuti di attesa e mancate coincidenze.,"""15 minuti di attesa"" ... ""mi fate perdere tutte le coincidenze""",[]
f78a21ea03b5f6ddfda0acf638315eba,54 mesi di propaganda su #tram e #CuraDelFerro stanno dando i frutti: decine e decine di post di utenti che PREFERISCONO i #BUS,True,tram,general_atac_complaint,none,False,False,,,,,,1,none,0.35,Tweet polemico/di opinione sul trasporto (tram vs bus) senza un problema specifico di servizio o informazione realtime.,“decine e decine di post di utenti che PREFERISCONO i #BUS”,"[{""name"": ""tram"", ""type"": ""other"", ""confidence"": 0.25}, {""name"": ""CuraDelFerro"", ""type"": ""other"", ""confidence"": 0.25}, {""name"": ""BUS"", ""type"": ""other"", ""confidence"": 0.2}, {""name"": ""ATAC"", ""type"": ""other"", ""confidence"": 0.1}]"
6772ca5f0a4f6a699d8b97a43181331c,"""Express""..

Quoted Tweet:
@InfoAtac scherziamo????
No. Purtroppo con linea 60 non è uno scherzo @MercurioPsi",True,bus,ghost_bus,unclear,True,False,,,,,,3,none,0.42,"L’utente contesta InfoAtac sulla linea 60, suggerendo che il servizio non sia come indicato.","""Purtroppo con linea 60"" in risposta a ""InfoAtac scherziamo????""",[]
caef3528112da1e92bcd74273bfe6c51,"2028. Forse qualcosina meglio di adesso nel 2027

Quoted Tweet:
@InfoAtac Non so, quando è previsto il rafforzamento della linea C? Si viaggia in modalità intercity: 20 minuti in totale per un tragitto che dovrebbe coprire due fermate?",True,mixed,general_atac_complaint,unclear,True,False,linea C,,,,,3,none,0.4,"Richiesta di chiarimenti/criticità sulla frequenza/rafforzamento della linea C, con indicazione di tempi di percorrenza non coerenti.","Non so, quando è previsto il rafforzamento della linea C? ... 20 minuti ... due fermate","[{""name"": ""linea C"", ""type"": ""other"", ""confidence"": 0.45}, {""name"": ""Roma"", ""type"": ""municipality"", ""confidence"": 0.1}]"
d5c377c4d4af752bcd131a7440f9c62a,"mah..chissà come andrà a finire

Quoted Tweet:
La Termini - Centocelle ferma per i prossimi 4 anni, l'allarme del V municipio: ""Servono bus sostitutivi"" 
https://
ift.tt/3K9n6r1",True,unknown,service_suspension,none,False,True,,,,,Termini|Centocelle,5,medium,0.45,"Tweet che richiama la chiusura/fermo della tratta La Termini–Centocelle per anni, con richiesta di bus sostitutivi.","""La Termini - Centocelle ferma per i prossimi 4 anni, l'allarme del V municipio: 'Servono bus sostitutivi'""","[{""name"": ""La Termini"", ""type"": ""station"", ""confidence"": 0.7}, {""name"": ""Centocelle"", ""type"": ""neighborhood"", ""confidence"": 0.6}, {""name"": ""V municipio"", ""type"": ""other"", ""confidence"": 0.4}]"
80738fd3abcce09a945e83ac4a50e24d,"Buon lunedì dell'Angelo con #ATAC

Quoted Tweet:
Come la solito #atac non si smentisce mai: treno guasto su #metroA e linea fortemente  rallentata. #atacRoma",True,metro,breakdown,none,False,True,metro A,,,,,2,none,0.62,Guasto sul treno sulla linea metro A e linea fortemente rallentata.,treno guasto su #metroA e linea fortemente rallentata,"[{""name"": ""metro A"", ""type"": ""station"", ""confidence"": 0.7}]"
